time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Time,Case,Event.Type
2011-03-11T22:51:19.850Z,37.834,144.827,39.3,5.7,mb,414,37.1,NA,0.99,us,usp000hw4x,2014-11-07T01:43:59.760Z,"off the east coast of Honshu, Japan",earthquake,NA,5.1,NA,294,reviewed,us,us,2811.330833,1,moderate
2011-03-11T22:54:27.530Z,36.486,142.311,20.4,5.4,mb,135,97.3,NA,0.84,us,usp000hw4y,2014-11-07T01:43:59.793Z,"off the east coast of Honshu, Japan",earthquake,NA,11.2,NA,68,reviewed,us,us,2814.458833,1,moderate
2011-03-11T22:59:41.670Z,35.241,141.002,35,4.2,mb,13,156,NA,0.75,us,usp000hw4z,2014-11-07T01:43:59.803Z,"near the east coast of Honshu, Japan",earthquake,NA,NA,NA,1,reviewed,us,us,2819.6945,1,light
2011-03-11T23:05:14.160Z,39.654,141.867,66.3,4.9,mb,182,92.6,NA,0.79,us,usp000hw50,2014-11-07T01:43:59.804Z,"eastern Honshu, Japan",earthquake,NA,4.1,NA,99,reviewed,us,us,2825.236,1,light
2011-03-11T23:08:14.440Z,37.904,144.077,49,4.2,mb,14,136,NA,0.36,us,usp000hw51,2014-11-07T01:43:59.818Z,"off the east coast of Honshu, Japan",earthquake,NA,11.8,NA,3,reviewed,us,us,2828.240667,1,light
2011-03-11T23:09:38.630Z,38.173,142.477,35,4.1,mb,27,180.3,NA,0.62,us,usp000hw52,2014-11-07T01:43:59.819Z,"near the east coast of Honshu, Japan",earthquake,NA,NA,NA,16,reviewed,us,us,2829.643833,1,light
2011-03-11T23:09:50.240Z,36.366,140.945,36.7,4.3,mb,21,100.2,NA,1.43,us,usp000hw53,2014-11-07T01:43:59.822Z,"near the east coast of Honshu, Japan",earthquake,NA,12.6,NA,3,reviewed,us,us,2829.837333,1,light
2011-03-11T23:11:56.790Z,37.266,140.907,45,4.5,mb,51,120.7,NA,1.13,us,usp000hw54,2014-11-07T01:43:59.824Z,"eastern Honshu, Japan",earthquake,NA,10.6,NA,9,reviewed,us,us,2831.9465,1,light
2011-03-11T23:12:43.210Z,36.638,140.49,57.7,4.3,mb,41,128,NA,1.04,us,usp000hw55,2014-11-07T01:43:59.828Z,"near the east coast of Honshu, Japan",earthquake,NA,9.2,NA,7,reviewed,us,us,2832.720167,1,light
2011-03-11T23:14:07.740Z,36.728,143.382,24.1,4.4,mb,21,136,NA,0.86,us,usp000hw56,2014-11-07T01:43:59.832Z,"off the east coast of Honshu, Japan",earthquake,NA,26.6,NA,7,reviewed,us,us,2834.129,1,light
2011-03-11T23:14:26.760Z,37.949,142.713,35,4,mb,14,156.4,NA,1.31,us,usp000hw57,2014-11-07T01:43:59.834Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,3,reviewed,us,us,2834.446,1,light
2011-03-11T23:15:56.940Z,36.724,140.443,43.8,4.3,mb,24,134.3,NA,0.44,us,usp000hw58,2014-11-07T01:43:59.835Z,"near the east coast of Honshu, Japan",earthquake,NA,6.9,NA,4,reviewed,us,us,2835.949,1,light
2011-03-11T23:19:02.160Z,38.462,144.191,35,4,mb,17,195.1,NA,0.76,us,usp000hw59,2014-11-07T01:43:59.838Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,3,reviewed,us,us,2839.036,1,light
2011-03-11T23:21:21.280Z,39.084,143.325,24.3,4.9,mb,132,121.4,NA,0.9,us,usp000hw5a,2014-11-07T01:43:59.839Z,"off the east coast of Honshu, Japan",earthquake,NA,9.7,NA,70,reviewed,us,us,2841.354667,1,light
2011-03-11T23:24:09.590Z,37.114,142.728,28.8,4.5,mb,53,120,NA,0.71,us,usp000hw5b,2014-11-07T01:43:59.863Z,"off the east coast of Honshu, Japan",earthquake,NA,12.1,NA,12,reviewed,us,us,2844.159833,1,light
2011-03-11T23:26:14.880Z,38.399,143.354,5.1,4.5,mb,34,136.5,NA,1.14,us,usp000hw5c,2014-11-07T01:43:59.867Z,"off the east coast of Honshu, Japan",earthquake,NA,29.8,NA,10,reviewed,us,us,2846.248,1,light
2011-03-11T23:26:20.190Z,36.827,142.503,35,4.5,mb,29,118.7,NA,1.38,us,usp000hw5d,2014-11-07T01:43:59.870Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,19,reviewed,us,us,2846.3365,1,light
2011-03-11T23:26:27.830Z,37.638,143.741,43.3,4.6,mb,32,180.4,NA,0.78,us,usp000hw5e,2014-11-07T01:43:59.873Z,"off the east coast of Honshu, Japan",earthquake,NA,15.1,NA,15,reviewed,us,us,2846.463833,1,light
2011-03-11T23:26:49.680Z,39.051,142.623,24,5.3,mb,268,41.5,NA,0.86,us,usp000hw5f,2014-11-07T01:43:59.876Z,"near the east coast of Honshu, Japan",earthquake,NA,4.7,NA,159,reviewed,us,us,2846.828,1,moderate
2011-03-11T23:31:53.180Z,39.027,143.006,28.1,4.7,mb,78,71.6,NA,0.96,us,usp000hw5g,2014-11-07T01:43:59.900Z,"off the east coast of Honshu, Japan",earthquake,NA,17,NA,35,reviewed,us,us,2851.886333,1,light
2011-03-11T23:33:17.820Z,35.992,141.361,35,4.2,mb,28,127,NA,0.52,us,usp000hw5j,2014-11-07T01:43:59.908Z,"near the east coast of Honshu, Japan",earthquake,NA,NA,NA,4,reviewed,us,us,2853.297,1,light
2011-03-11T23:35:31.910Z,37.538,142.664,35,4.4,mb,28,128.7,NA,0.89,us,usp000hw5k,2014-11-07T01:43:59.910Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,2,reviewed,us,us,2855.531833,1,light
2011-03-11T23:36:18.050Z,39.393,143.878,20.9,4.1,mb,37,135.5,NA,0.61,us,usp000hw5m,2014-11-07T01:43:59.913Z,"off the east coast of Honshu, Japan",earthquake,NA,12,NA,2,reviewed,us,us,2856.300833,1,light
2011-03-11T23:37:42.260Z,37.881,142.573,35,4.3,mb,32,90.5,NA,0.66,us,usp000hw5n,2014-11-07T01:43:59.916Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,18,reviewed,us,us,2857.704333,1,light
2011-03-11T23:40:11.420Z,37.064,143.524,24.5,5,mb,205,87.9,NA,0.81,us,usp000hw5p,2014-11-07T01:43:59.918Z,"off the east coast of Honshu, Japan",earthquake,NA,2.4,NA,109,reviewed,us,us,2860.190333,1,moderate
2011-03-11T23:44:04.730Z,36.997,143.786,36.1,4.2,mb,26,158,NA,0.93,us,usp000hw5q,2014-11-07T01:43:59.933Z,"off the east coast of Honshu, Japan",earthquake,NA,11,NA,3,reviewed,us,us,2864.078833,1,light
2011-03-11T23:44:35.800Z,39.718,143.394,34.8,4.2,mb,19,135,NA,0.42,us,usp000hw5r,2014-11-07T01:43:59.936Z,"off the east coast of Honshu, Japan",earthquake,NA,16.9,NA,4,reviewed,us,us,2864.596667,1,light
2011-03-11T23:47:57.980Z,37.228,143.865,35,4,mb,29,99.7,NA,1.22,us,usp000hw5s,2014-11-07T01:43:59.938Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,14,reviewed,us,us,2867.966333,1,light
2011-03-11T23:50:11.520Z,38.216,141.654,59.7,4.4,mb,26,129.7,NA,0.73,us,usp000hw5t,2014-11-07T01:43:59.940Z,"near the east coast of Honshu, Japan",earthquake,NA,10.9,NA,3,reviewed,us,us,2870.192,1,light
2011-03-11T23:50:54.280Z,37.711,143.846,29.3,4.4,mb,29,74.8,NA,0.84,us,usp000hw5u,2014-11-07T01:43:59.942Z,"off the east coast of Honshu, Japan",earthquake,NA,20.3,NA,5,reviewed,us,us,2870.904667,1,light
2011-03-11T23:52:12.790Z,39.614,143.15,43.5,4.3,mb,41,126.8,NA,0.74,us,usp000hw5v,2014-11-07T01:43:59.945Z,"off the east coast of Honshu, Japan",earthquake,NA,6.9,NA,6,reviewed,us,us,2872.213167,1,light
2011-03-11T23:52:47.220Z,37.58,144.384,23.6,4.7,mb,56,120.2,NA,0.67,us,usp000hw5w,2014-11-07T01:43:59.948Z,"off the east coast of Honshu, Japan",earthquake,NA,15.2,NA,19,reviewed,us,us,2872.787,1,light
2011-03-11T23:53:29.260Z,38.857,142.532,29.1,5.1,mb,178,55.7,NA,0.76,us,usp000hw5x,2014-11-07T01:43:59.952Z,"near the east coast of Honshu, Japan",earthquake,NA,2.7,NA,107,reviewed,us,us,2873.487667,1,moderate
2011-03-11T23:54:08.410Z,37.253,144.288,35,4.4,mb,17,70.6,NA,1.32,us,usp000hw5y,2014-11-07T01:43:59.965Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,12,reviewed,us,us,2874.140167,1,light
2011-03-11T23:54:45.450Z,37.439,141.823,36.3,4.7,mb,58,113.2,NA,0.98,us,usp000hw5z,2014-11-07T01:43:59.967Z,"near the east coast of Honshu, Japan",earthquake,NA,8.4,NA,15,reviewed,us,us,2874.7575,1,light
2011-03-11T23:56:25.670Z,37.728,143.012,21.5,4.7,mb,40,77.9,NA,0.59,us,usp000hw60,2014-11-07T01:43:59.971Z,"off the east coast of Honshu, Japan",earthquake,NA,17.3,NA,8,reviewed,us,us,2876.427833,1,light
2011-03-11T23:58:03.430Z,38.397,143.525,31,5.3,mb,225,53.6,NA,0.82,us,usp000hw61,2014-11-07T01:43:59.975Z,"off the east coast of Honshu, Japan",earthquake,NA,1.9,NA,112,reviewed,us,us,2878.057167,1,moderate
2011-03-11T23:59:21.080Z,36.528,141.506,22.3,5.4,mb,167,50.4,NA,0.89,us,usp000hw62,2014-11-07T01:44:00.002Z,"near the east coast of Honshu, Japan",earthquake,NA,1.2,NA,85,reviewed,us,us,2879.351333,1,moderate
2011-03-12T00:04:08.280Z,35.886,142.016,45.6,4.2,mb,22,126.8,NA,0.69,us,usp000hw64,2014-11-07T01:44:00.018Z,"off the east coast of Honshu, Japan",earthquake,NA,14.2,NA,3,reviewed,us,us,2884.138,1,light
2011-03-12T00:04:55.600Z,37.086,142.249,46.2,4.5,mb,23,135.9,NA,0.45,us,usp000hw65,2014-11-07T01:44:00.020Z,"off the east coast of Honshu, Japan",earthquake,NA,7.5,NA,3,reviewed,us,us,2884.926667,1,light
2011-03-12T00:07:53.140Z,37.12,142.774,35,4.4,mb,29,120,NA,1.17,us,usp000hw66,2014-11-07T01:44:00.022Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,4,reviewed,us,us,2887.885667,1,light
2011-03-12T00:09:31.510Z,39.534,143.377,35.4,4.2,mb,28,126.9,NA,0.51,us,usp000hw67,2014-11-07T01:44:00.025Z,"off the east coast of Honshu, Japan",earthquake,NA,8.7,NA,5,reviewed,us,us,2889.525167,1,light
2011-03-12T00:10:22.260Z,39.069,142.43,48.1,4.2,mb,15,134.7,NA,0.62,us,usp000hw68,2014-11-07T01:44:00.028Z,"near the east coast of Honshu, Japan",earthquake,NA,12.7,NA,3,reviewed,us,us,2890.371,1,light
2011-03-12T00:16:05.720Z,37.876,142.525,34.7,4.2,mb,33,77.9,NA,1.03,us,usp000hw69,2014-11-07T01:44:00.052Z,"off the east coast of Honshu, Japan",earthquake,NA,23.5,NA,8,reviewed,us,us,2896.095333,1,light
2011-03-12T00:16:16.580Z,37.53,142.179,35,4.1,mb,18,201.1,NA,1.02,us,usp000hw6a,2014-11-07T01:44:00.056Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,2,reviewed,us,us,2896.276333,1,light
2011-03-12T00:21:24.420Z,36.555,143.595,22.6,5,mb,103,130.4,NA,1.48,us,usp000hw6b,2014-11-07T01:44:00.058Z,"off the east coast of Honshu, Japan",earthquake,NA,6.3,NA,72,reviewed,us,us,2901.407,1,moderate
2011-03-12T00:21:31.650Z,36.645,142.284,24.9,4.3,mb,37,119.4,NA,1.3,us,usp000hw6c,2014-11-07T01:44:00.067Z,"off the east coast of Honshu, Japan",earthquake,NA,7.3,NA,13,reviewed,us,us,2901.5275,1,light
2011-03-12T00:23:36.770Z,36.064,141.891,35,4.1,mb,17,218.8,NA,0.7,us,usp000hw6d,2014-11-07T01:44:00.070Z,"near the east coast of Honshu, Japan",earthquake,NA,NA,NA,7,reviewed,us,us,2903.612833,1,light
2011-03-12T00:24:55.440Z,37.398,144.049,35,4.3,mb,27,127.8,NA,0.63,us,usp000hw6e,2014-11-07T01:44:00.072Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,10,reviewed,us,us,2904.924,1,light
2011-03-12T00:25:07.750Z,37.755,141.885,30.7,5,mb,217,53.1,NA,0.9,us,usp000hw6f,2014-11-07T01:44:00.075Z,"near the east coast of Honshu, Japan",earthquake,NA,2.4,NA,71,reviewed,us,us,2905.129167,1,moderate
2011-03-12T00:28:45.770Z,36.722,141.725,56.2,4.5,mb,25,99.1,NA,0.78,us,usp000hw6g,2014-11-07T01:44:00.089Z,"near the east coast of Honshu, Japan",earthquake,NA,9.2,NA,3,reviewed,us,us,2908.762833,1,light
2011-03-12T00:30:56.540Z,38.821,144.2,35,4,mb,15,143.5,NA,0.84,us,usp000hw6h,2014-11-07T01:44:00.092Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,3,reviewed,us,us,2910.942333,1,light
2011-03-12T00:32:07.730Z,36.849,142.035,35,4.2,mb,26,112.4,NA,1.02,us,usp000hw6j,2014-11-07T01:44:00.094Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,13,reviewed,us,us,2912.128833,1,light
2011-03-12T00:36:06.610Z,39.49,142.836,35,4.2,mb,27,131,NA,0.48,us,usp000hw6k,2014-11-07T01:44:00.096Z,"near the east coast of Honshu, Japan",earthquake,NA,NA,NA,5,reviewed,us,us,2916.110167,1,light
2011-03-12T00:39:10.980Z,40.44,139.239,11.9,4.4,mb,29,131.4,NA,0.75,us,usp000hw6m,2014-11-07T01:44:00.099Z,"near the west coast of Honshu, Japan",earthquake,NA,15.7,NA,5,reviewed,us,us,2919.183,1,light
2011-03-12T00:39:38.040Z,37.207,142.499,35,5,mb,118,113.6,NA,1.22,us,usp000hw6n,2014-11-07T01:44:00.101Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,63,reviewed,us,us,2919.634,1,moderate
2011-03-12T00:40:32.750Z,38.328,142.274,13.4,4.8,mb,60,121.4,NA,0.67,us,usp000hw6p,2014-11-07T01:44:00.110Z,"near the east coast of Honshu, Japan",earthquake,NA,13.8,NA,25,reviewed,us,us,2920.545833,1,light
2011-03-12T00:43:13.480Z,39.531,142.864,54.9,4.6,mb,41,134.8,NA,0.51,us,usp000hw6q,2014-11-07T01:44:00.115Z,"near the east coast of Honshu, Japan",earthquake,NA,5.7,NA,7,reviewed,us,us,2923.224667,1,light
2011-03-12T00:44:27.640Z,38.24,144.39,35,4.3,mb,12,251.6,NA,0.44,us,usp000hw6r,2014-11-07T01:44:00.118Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,3,reviewed,us,us,2924.460667,1,light
2011-03-12T00:45:09.180Z,36.112,141.768,20,5.5,mb,345,56.2,NA,0.84,us,usp000hw6s,2014-11-07T01:44:00.120Z,"near the east coast of Honshu, Japan",earthquake,NA,1.7,NA,186,reviewed,us,us,2925.153,1,moderate
2011-03-12T00:51:21.800Z,38.088,144.319,35,4.1,mb,31,135,NA,0.57,us,usp000hw6u,2014-11-07T01:44:00.170Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,16,reviewed,us,us,2931.363333,1,light
2011-03-12T00:53:50.890Z,37.783,144.438,44.3,4.1,mb,12,158.2,NA,0.62,us,usp000hw6v,2014-11-07T01:44:00.173Z,"off the east coast of Honshu, Japan",earthquake,NA,14.7,NA,1,reviewed,us,us,2933.848167,1,light
2011-03-12T00:55:08.540Z,37.965,142.658,46.3,4.1,mb,20,136,NA,0.76,us,usp000hw6w,2014-11-07T01:44:00.174Z,"off the east coast of Honshu, Japan",earthquake,NA,13.5,NA,3,reviewed,us,us,2935.142333,1,light
2011-03-12T00:56:57.480Z,38.828,142.922,38.8,4.2,mb,21,127.9,NA,0.46,us,usp000hw6x,2014-11-07T01:44:00.176Z,"near the east coast of Honshu, Japan",earthquake,NA,8.6,NA,3,reviewed,us,us,2936.958,1,light
2011-03-12T00:57:26.700Z,35.891,141.918,11.7,4.3,mb,44,116.8,NA,0.71,us,usp000hw6y,2014-11-07T01:44:00.179Z,"near the east coast of Honshu, Japan",earthquake,NA,14.3,NA,9,reviewed,us,us,2937.445,1,light
2011-03-12T00:59:44.210Z,37.716,144.778,36.6,4.4,mb,35,136.4,NA,0.8,us,usp000hw6z,2014-11-07T01:44:00.182Z,"off the east coast of Honshu, Japan",earthquake,NA,9.8,NA,7,reviewed,us,us,2939.736833,1,light
2011-03-12T01:02:34.120Z,35.606,141.074,21.8,4.7,mb,32,121.2,NA,1.33,us,usp000hw70,2014-11-07T01:44:00.185Z,"near the east coast of Honshu, Japan",earthquake,NA,22.3,NA,11,reviewed,us,us,2942.568667,1,light
2011-03-12T01:03:58.700Z,37.821,141.392,30.1,5,mb,245,51.7,NA,0.78,us,usp000hw71,2014-11-07T01:44:00.188Z,"near the east coast of Honshu, Japan",earthquake,NA,9.3,NA,134,reviewed,us,us,2943.978333,1,moderate
2011-03-12T01:07:47.670Z,36.878,141.4,23.6,4.4,mb,25,119.1,NA,0.95,us,usp000hw72,2014-11-07T01:44:00.205Z,"near the east coast of Honshu, Japan",earthquake,NA,18.2,NA,7,reviewed,us,us,2947.7945,1,light
2011-03-12T01:10:53.770Z,37.479,142.43,22.4,4.5,mb,44,128.7,NA,0.97,us,usp000hw73,2014-11-07T01:44:00.208Z,"off the east coast of Honshu, Japan",earthquake,NA,18,NA,15,reviewed,us,us,2950.896167,1,light
2011-03-12T01:12:14.030Z,37.074,140.555,37.7,4.8,mb,186,87.3,NA,0.74,us,usp000hw74,2014-11-07T01:44:00.212Z,"eastern Honshu, Japan",earthquake,NA,4.7,NA,117,reviewed,us,us,2952.233833,1,light
2011-03-12T01:13:55.310Z,37.398,141.282,25.3,4.7,mb,86,88,NA,0.92,us,usp000hw76,2014-11-07T01:44:00.227Z,"near the east coast of Honshu, Japan",earthquake,NA,16.5,NA,46,reviewed,us,us,2953.921833,1,light
2011-03-12T01:17:00.680Z,38.053,142.677,20.8,5.4,mb,294,65.1,NA,0.72,us,usp000hw77,2014-11-07T01:44:00.234Z,"near the east coast of Honshu, Japan",earthquake,NA,7.3,NA,207,reviewed,us,us,2957.011333,1,moderate
2011-03-12T01:24:08.670Z,37.736,142.271,26.7,4.7,mb,42,118.2,NA,1.07,us,usp000hw7a,2014-11-07T01:44:00.305Z,"off the east coast of Honshu, Japan",earthquake,NA,16.4,NA,17,reviewed,us,us,2964.1445,1,light
2011-03-12T01:25:01.270Z,36.339,141.665,13,5,mb,145,86.1,NA,0.87,us,usp000hw7c,2014-11-07T01:44:00.314Z,"near the east coast of Honshu, Japan",earthquake,NA,13,NA,94,reviewed,us,us,2965.021167,1,moderate
2011-03-12T01:28:31.510Z,39.801,143.193,18.4,4.7,mb,39,110.2,NA,0.62,us,usp000hw7d,2014-11-07T01:44:00.324Z,"off the east coast of Honshu, Japan",earthquake,NA,22,NA,17,reviewed,us,us,2968.525167,1,light
2011-03-12T01:29:20.990Z,36.976,143.586,35,4.6,mb,18,119.6,NA,0.98,us,usp000hw7e,2014-11-07T01:44:00.328Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,9,reviewed,us,us,2969.349833,1,light
2011-03-12T01:30:33.370Z,36.695,142.051,26.3,4.5,mb,48,118.5,NA,1.1,us,usp000hw7f,2014-11-07T01:44:00.330Z,"off the east coast of Honshu, Japan",earthquake,NA,20.8,NA,16,reviewed,us,us,2970.556167,1,light
2011-03-12T01:33:39.060Z,38.124,142.87,12.5,4.6,mb,53,121.2,NA,0.81,us,usp000hw7g,2014-11-07T01:44:00.334Z,"near the east coast of Honshu, Japan",earthquake,NA,20.5,NA,20,reviewed,us,us,2973.651,1,light
2011-03-12T01:34:09.620Z,38.751,142.831,22.3,5.8,mwc,414,23.9,NA,0.75,us,usp000hw7h,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,NA,6.5,NA,NA,reviewed,us,gcmt,2974.160333,1,moderate
2011-03-12T01:35:29.930Z,39.16,142.941,34.9,5.3,mb,29,135,NA,1.07,us,usp000hw7j,2014-11-07T01:44:00.374Z,"near the east coast of Honshu, Japan",earthquake,NA,36.9,NA,13,reviewed,us,us,2975.498833,1,moderate
2011-03-12T01:36:24.560Z,36.532,142.299,20.5,5.2,mb,44,96.2,NA,0.84,us,usp000hw7k,2014-11-07T01:44:00.377Z,"off the east coast of Honshu, Japan",earthquake,NA,17.4,NA,20,reviewed,us,us,2976.409333,1,moderate
2011-03-12T01:42:39.100Z,39.241,143.625,8,4.7,mb,39,135.3,NA,0.71,us,usp000hw7m,2014-11-07T01:44:00.380Z,"off the east coast of Honshu, Japan",earthquake,NA,19.5,NA,12,reviewed,us,us,2982.651667,1,light
2011-03-12T01:43:19.860Z,36.331,141.555,28.4,5.1,mb,270,47.1,NA,0.69,us,usp000hw7n,2014-11-07T01:44:00.384Z,"near the east coast of Honshu, Japan",earthquake,NA,9,NA,190,reviewed,us,us,2983.331,1,moderate
2011-03-12T01:46:09.330Z,37.263,144.374,35,4.6,mb,26,136.4,NA,0.84,us,usp000hw7p,2014-11-07T01:44:00.403Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,11,reviewed,us,us,2986.1555,1,light
2011-03-12T01:46:20.540Z,37.328,141.754,32.2,5.5,mb,164,88,NA,0.78,us,usp000hw7q,2014-11-07T01:44:00.405Z,"near the east coast of Honshu, Japan",earthquake,NA,10.2,NA,99,reviewed,us,us,2986.342333,1,moderate
2011-03-12T01:47:15.400Z,37.594,142.648,20,6.5,mww,472,17.7,NA,0.85,us,usp000hw7r,2015-06-30T16:59:03.794Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,NA,reviewed,us,us,2987.256667,1,strong
2011-03-12T01:52:39.970Z,38.661,143.092,17.6,4.9,mb,26,102.8,NA,0.83,us,usp000hw7s,2014-11-07T01:44:00.489Z,"off the east coast of Honshu, Japan",earthquake,NA,22.7,NA,10,reviewed,us,us,2992.666167,1,light
2011-03-12T01:56:18.730Z,36.641,142.005,30,4.7,mb,40,95.1,NA,0.89,us,usp000hw7t,2014-11-07T01:44:00.492Z,"off the east coast of Honshu, Japan",earthquake,NA,21.1,NA,16,reviewed,us,us,2996.312167,1,light
2011-03-12T01:58:37.430Z,37.424,142.792,16.9,4.5,mb,23,158.8,NA,0.72,us,usp000hw7u,2014-11-07T01:44:00.496Z,"off the east coast of Honshu, Japan",earthquake,NA,26.3,NA,4,reviewed,us,us,2998.623833,1,light
2011-03-12T01:58:55.130Z,36.242,141.625,29.7,4.6,mb,45,116,NA,0.8,us,usp000hw7v,2014-11-07T01:44:00.498Z,"near the east coast of Honshu, Japan",earthquake,NA,19,NA,11,reviewed,us,us,2998.918833,1,light
2011-03-12T01:59:43.480Z,37.483,142.802,26.9,5.2,mb,217,64,NA,1.12,us,usp000hw7w,2014-11-07T01:44:00.502Z,"off the east coast of Honshu, Japan",earthquake,NA,14.2,NA,155,reviewed,us,us,2999.724667,1,moderate
2011-03-12T02:04:54.510Z,36.532,141.602,30.5,4.7,mb,107,116.4,NA,0.75,us,usp000hw7x,2014-11-07T01:44:00.521Z,"near the east coast of Honshu, Japan",earthquake,NA,9.7,NA,49,reviewed,us,us,3004.9085,1,light
2011-03-12T02:06:24.110Z,36.672,142.34,5.9,4.6,mb,22,148.6,NA,0.64,us,usp000hw7y,2014-11-07T01:44:00.530Z,"off the east coast of Honshu, Japan",earthquake,NA,19,NA,5,reviewed,us,us,3006.401833,1,light
2011-03-12T02:07:18.990Z,37.814,143.183,9.9,4.9,mb,182,65,NA,0.91,us,usp000hw7z,2014-11-07T01:44:00.532Z,"off the east coast of Honshu, Japan",earthquake,NA,11.4,NA,121,reviewed,us,us,3007.3165,1,light
2011-03-12T02:11:36.520Z,36.596,141.834,35,4.2,mb,18,127.7,NA,0.9,us,usp000hw80,2014-11-07T01:44:00.545Z,"near the east coast of Honshu, Japan",earthquake,NA,NA,NA,8,reviewed,us,us,3011.608667,1,light
2011-03-12T02:13:49.330Z,37.581,143.796,15,4.9,mb,125,97.1,NA,0.9,us,usp000hw81,2014-11-07T01:44:00.547Z,"off the east coast of Honshu, Japan",earthquake,NA,13.9,NA,79,reviewed,us,us,3013.822167,1,light
2011-03-12T02:14:41.530Z,39.37,143.04,28.8,4.9,mb,78,80.1,NA,1,us,usp000hw82,2014-11-07T01:44:00.556Z,"off the east coast of Honshu, Japan",earthquake,NA,13.8,NA,35,reviewed,us,us,3014.692167,1,light
2011-03-12T02:17:33.350Z,37.699,144.032,9.3,4.8,mb,64,93.9,NA,0.79,us,usp000hw83,2014-11-07T01:44:00.562Z,"off the east coast of Honshu, Japan",earthquake,NA,18.2,NA,28,reviewed,us,us,3017.555833,1,light
2011-03-12T02:21:14.310Z,39.204,143.089,37.3,4.3,mb,28,183.8,NA,0.64,us,usp000hw84,2014-11-07T01:44:00.567Z,"off the east coast of Honshu, Japan",earthquake,NA,8.1,NA,11,reviewed,us,us,3021.2385,1,light
2011-03-12T02:21:57.830Z,37.28,143.748,11.2,4.6,mb,56,127.7,NA,0.69,us,usp000hw85,2014-11-07T01:44:00.570Z,"off the east coast of Honshu, Japan",earthquake,NA,16.3,NA,20,reviewed,us,us,3021.963833,1,light
2011-03-12T02:23:52.570Z,39.339,143.529,12.2,4.5,mb,52,105.7,NA,1,us,usp000hw86,2014-11-07T01:44:00.575Z,"off the east coast of Honshu, Japan",earthquake,NA,19.3,NA,19,reviewed,us,us,3023.876167,1,light
2011-03-12T02:25:01.890Z,36.631,141.875,17.4,4.4,mb,24,125.7,NA,0.69,us,usp000hw87,2014-11-07T01:44:00.579Z,"near the east coast of Honshu, Japan",earthquake,NA,29.4,NA,7,reviewed,us,us,3025.0315,1,light
2011-03-12T02:27:42.770Z,37.828,144.282,35,4.3,mb,24,119,NA,1.37,us,usp000hw88,2014-11-07T01:44:00.581Z,"off the east coast of Honshu, Japan",earthquake,NA,NA,NA,4,reviewed,us,us,3027.712833,1,light
2011-03-12T02:27:47.680Z,37.816,144.473,17.5,4.8,mb,173,92.6,NA,0.73,us,usp000hw89,2014-11-07T01:44:00.583Z,"off the east coast of Honshu, Japan",earthquake,NA,12.6,NA,105,reviewed,us,us,3027.794667,1,light
2011-03-12T02:30:02.820Z,38.486,142.064,46.2,4.5,mb,39,107.8,NA,0.67,us,usp000hw8a,2014-11-07T01:44:00.595Z,"near the east coast of Honshu, Japan",earthquake,NA,12.8,NA,13,reviewed,us,us,3030.047,1,light
2011-03-12T02:33:08.990Z,37.405,142.575,36.9,4.6,mb,39,120.4,NA,0.65,us,usp000hw8b,2014-11-07T01:44:00.599Z,"off the east coast of Honshu, Japan",earthquake,NA,10.3,NA,11,reviewed,us,us,3033.149833,1,light
2011-03-12T02:34:05.040Z,36.667,141.431,26.9,5.2,mb,297,24.3,NA,0.87,us,usp000hw8c,2014-11-07T01:44:00.602Z,"near the east coast of Honshu, Japan",earthquake,NA,8.9,NA,213,reviewed,us,us,3034.084,1,moderate
2011-03-12T02:37:29.450Z,40.126,142.719,18.1,5,mb,62,110.6,NA,0.97,us,usp000hw8d,2014-11-07T01:44:00.626Z,"near the east coast of Honshu, Japan",earthquake,NA,17.3,NA,26,reviewed,us,us,3037.490833,1,moderate
2011-03-12T02:43:10.090Z,39.099,142.304,24.6,5,mb,217,41.4,NA,0.72,us,usp000hw8e,2014-11-07T01:44:00.632Z,"near the east coast of Honshu, Japan",earthquake,NA,8.7,NA,151,reviewed,us,us,3043.168167,1,moderate
